#twotheta, yobs, ycal, bkg, diff
5.050000e+001,4.800000e+001,5.527268e+001,4.744840e+001,-7.272679e+000
5.052000e+001,4.800000e+001,5.543717e+001,4.739846e+001,-7.437166e+000
5.054000e+001,6.400000e+001,5.559420e+001,4.734746e+001,8.405801e+000
5.056000e+001,5.500000e+001,5.574299e+001,4.729541e+001,-7.429855e-001
5.058000e+001,5.900000e+001,5.588274e+001,4.724234e+001,3.117256e+000
5.060000e+001,6.700000e+001,5.601271e+001,4.718825e+001,1.098729e+001
5.062000e+001,7.500000e+001,5.613215e+001,4.713315e+001,1.886785e+001
5.064000e+001,4.800000e+001,5.624035e+001,4.707706e+001,-8.240351e+000
5.066000e+001,6.800000e+001,5.633663e+001,4.702000e+001,1.166337e+001
5.068000e+001,6.000000e+001,5.642035e+001,4.696197e+001,3.579650e+000
5.070000e+001,6.700000e+001,5.649091e+001,4.690298e+001,1.050909e+001
5.072000e+001,6.300000e+001,5.654776e+001,4.684306e+001,6.452235e+000
5.074000e+001,5.500000e+001,5.659041e+001,4.678221e+001,-1.590408e+000
5.076000e+001,5.800000e+001,5.661840e+001,4.672044e+001,1.381603e+000
5.078000e+001,6.300000e+001,5.671551e+001,4.665777e+001,6.284490e+000
5.080000e+001,6.300000e+001,5.671368e+001,4.659421e+001,6.286325e+000
5.082000e+001,7.000000e+001,5.669621e+001,4.652977e+001,1.330379e+001
5.084000e+001,7.200000e+001,5.666450e+001,4.646448e+001,1.533550e+001
5.086000e+001,6.000000e+001,5.662401e+001,4.639832e+001,3.375985e+000
5.088000e+001,6.300000e+001,5.657517e+001,4.633133e+001,6.424835e+000
5.090000e+001,5.900000e+001,5.651786e+001,4.626352e+001,2.482140e+000
5.092000e+001,6.900000e+001,5.645204e+001,4.619489e+001,1.254796e+001
5.094000e+001,5.600000e+001,5.641958e+001,4.612546e+001,-4.195829e-001
5.096000e+001,6.400000e+001,5.633693e+001,4.605524e+001,7.663067e+000
5.098000e+001,5.500000e+001,5.624714e+001,4.598425e+001,-1.247144e+000
5.100000e+001,5.800000e+001,5.615264e+001,4.591250e+001,1.847363e+000
5.102000e+001,5.200000e+001,5.605349e+001,4.583999e+001,-4.053491e+000
5.104000e+001,5.500000e+001,5.594975e+001,4.576675e+001,-9.497518e-001
5.106000e+001,6.100000e+001,5.584147e+001,4.569279e+001,5.158531e+000
5.108000e+001,5.700000e+001,5.572870e+001,4.561812e+001,1.271304e+000
5.110000e+001,6.500000e+001,5.561149e+001,4.554274e+001,9.388508e+000
5.112000e+001,5.500000e+001,5.548992e+001,4.546668e+001,-4.899184e-001
5.114000e+001,5.400000e+001,5.536404e+001,4.538995e+001,-1.364043e+000
5.116000e+001,5.100000e+001,5.523394e+001,4.531256e+001,-4.233936e+000
5.118000e+001,5.400000e+001,5.509967e+001,4.523452e+001,-1.099672e+000
5.120000e+001,5.600000e+001,5.496133e+001,4.515584e+001,1.038671e+000
5.122000e+001,5.600000e+001,5.481899e+001,4.507654e+001,1.181009e+000
5.124000e+001,5.100000e+001,5.467274e+001,4.499664e+001,-3.672742e+000
5.126000e+001,5.100000e+001,5.452267e+001,4.491613e+001,-3.522672e+000
5.128000e+001,5.900000e+001,5.436887e+001,4.483505e+001,4.631126e+000
5.130000e+001,5.800000e+001,5.421144e+001,4.475339e+001,3.788557e+000
5.132000e+001,5.800000e+001,5.405048e+001,4.467117e+001,3.949523e+000
5.134000e+001,4.900000e+001,5.388608e+001,4.458841e+001,-4.886078e+000
5.136000e+001,6.000000e+001,5.371835e+001,4.450512e+001,6.281650e+000
5.138000e+001,6.700000e+001,5.354740e+001,4.442130e+001,1.345260e+001
5.140000e+001,5.500000e+001,5.337334e+001,4.433698e+001,1.626665e+000
5.142000e+001,4.900000e+001,5.319627e+001,4.425216e+001,-4.196268e+000
5.144000e+001,4.500000e+001,5.301631e+001,4.416686e+001,-8.016312e+000
5.146000e+001,5.600000e+001,5.283358e+001,4.408109e+001,3.166420e+000
5.148000e+001,6.600000e+001,5.264819e+001,4.399487e+001,1.335181e+001
5.150000e+001,5.000000e+001,5.246026e+001,4.390820e+001,-2.460258e+000
5.152000e+001,4.900000e+001,5.226990e+001,4.382110e+001,-3.269904e+000
5.154000e+001,5.100000e+001,5.207725e+001,4.373358e+001,-1.077248e+000
5.156000e+001,5.000000e+001,5.188241e+001,4.364565e+001,-1.882412e+000
5.158000e+001,5.400000e+001,5.168552e+001,4.355734e+001,2.314485e+000
5.160000e+001,4.500000e+001,5.148668e+001,4.346864e+001,-6.486682e+000
5.162000e+001,5.900000e+001,5.128603e+001,4.337958e+001,7.713967e+000
5.164000e+001,6.800000e+001,5.108369e+001,4.329016e+001,1.691631e+001
5.166000e+001,4.200000e+001,5.087978e+001,4.320040e+001,-8.879783e+000
5.168000e+001,5.200000e+001,5.067443e+001,4.311031e+001,1.325575e+000
5.170000e+001,5.600000e+001,5.046774e+001,4.301990e+001,5.532257e+000
5.172000e+001,5.900000e+001,5.025986e+001,4.292919e+001,8.740143e+000
5.174000e+001,5.300000e+001,5.005089e+001,4.283819e+001,2.949112e+000
5.176000e+001,6.700000e+001,4.984096e+001,4.274691e+001,1.715904e+001
5.178000e+001,6.500000e+001,4.963018e+001,4.265536e+001,1.536982e+001
5.180000e+001,4.000000e+001,4.941868e+001,4.256357e+001,-9.418684e+000
5.182000e+001,5.200000e+001,4.920658e+001,4.247153e+001,2.793425e+000
5.184000e+001,5.600000e+001,4.899397e+001,4.237926e+001,7.006027e+000
5.186000e+001,4.000000e+001,4.878099e+001,4.228678e+001,-8.780991e+000
5.188000e+001,4.800000e+001,4.856774e+001,4.219410e+001,-5.677417e-001
5.190000e+001,5.400000e+001,4.835433e+001,4.210123e+001,5.645666e+000
5.192000e+001,5.900000e+001,4.814088e+001,4.200818e+001,1.085912e+001
5.194000e+001,5.500000e+001,4.792748e+001,4.191497e+001,7.072522e+000
5.196000e+001,4.500000e+001,4.771424e+001,4.182161e+001,-2.714240e+000
5.198000e+001,5.100000e+001,4.750126e+001,4.172811e+001,3.498736e+000
5.200000e+001,5.700000e+001,4.728865e+001,4.163449e+001,9.711349e+000
5.202000e+001,5.100000e+001,4.707650e+001,4.154075e+001,3.923503e+000
5.204000e+001,5.600000e+001,4.686490e+001,4.144691e+001,9.135102e+000
5.206000e+001,5.200000e+001,4.665394e+001,4.135299e+001,5.346055e+000
5.208000e+001,4.300000e+001,4.644373e+001,4.125899e+001,-3.443727e+000
5.210000e+001,5.000000e+001,4.623433e+001,4.116493e+001,3.765667e+000
5.212000e+001,5.200000e+001,4.602585e+001,4.107082e+001,5.974155e+000
5.214000e+001,3.800000e+001,4.581835e+001,4.097667e+001,-7.818346e+000
5.216000e+001,4.800000e+001,4.561191e+001,4.088250e+001,2.388088e+000
5.218000e+001,5.000000e+001,4.540662e+001,4.078832e+001,4.593379e+000
5.220000e+001,4.600000e+001,4.520254e+001,4.069414e+001,7.974552e-001
5.222000e+001,3.500000e+001,4.499975e+001,4.059998e+001,-9.999753e+000
5.224000e+001,5.200000e+001,4.479831e+001,4.050584e+001,7.201687e+000
5.226000e+001,5.200000e+001,4.459829e+001,4.041175e+001,7.401712e+000
5.228000e+001,4.900000e+001,4.439974e+001,4.031770e+001,4.600259e+000
5.230000e+001,4.400000e+001,4.420273e+001,4.022373e+001,-2.027276e-001
5.232000e+001,4.100000e+001,4.400730e+001,4.012983e+001,-3.007305e+000
5.234000e+001,5.000000e+001,4.381352e+001,4.003602e+001,6.186475e+000
5.236000e+001,4.200000e+001,4.362093e+001,3.994231e+001,-1.620931e+000
5.238000e+001,4.900000e+001,4.343058e+001,3.984873e+001,5.569417e+000
5.240000e+001,5.600000e+001,4.324202e+001,3.975527e+001,1.275798e+001
5.242000e+001,4.900000e+001,4.305502e+001,3.966195e+001,5.944977e+000
5.244000e+001,5.000000e+001,4.287014e+001,3.956879e+001,7.129856e+000
5.246000e+001,4.500000e+001,4.268716e+001,3.947579e+001,2.312838e+000
5.248000e+001,3.900000e+001,4.250611e+001,3.938298e+001,-3.506110e+000
5.250000e+001,3.600000e+001,4.232702e+001,3.929036e+001,-6.327020e+000
5.252000e+001,4.200000e+001,4.214992e+001,3.919794e+001,-1.499192e-001
5.254000e+001,4.500000e+001,4.197483e+001,3.910575e+001,3.025167e+000
5.256000e+001,5.100000e+001,4.180178e+001,3.901378e+001,9.198216e+000
5.258000e+001,4.700000e+001,4.163079e+001,3.892206e+001,5.369207e+000
5.260000e+001,5.000000e+001,4.146188e+001,3.883059e+001,8.538121e+000
5.262000e+001,4.100000e+001,4.129506e+001,3.873940e+001,-2.950577e-001
5.264000e+001,4.400000e+001,4.113034e+001,3.864848e+001,2.869657e+000
5.266000e+001,3.600000e+001,4.096775e+001,3.855787e+001,-4.967747e+000
5.268000e+001,3.700000e+001,4.080728e+001,3.846755e+001,-3.807279e+000
5.270000e+001,5.300000e+001,4.064895e+001,3.837756e+001,1.235105e+001
5.272000e+001,4.800000e+001,4.049276e+001,3.828790e+001,7.507240e+000
5.274000e+001,4.900000e+001,4.033872e+001,3.819859e+001,8.661282e+000
5.276000e+001,4.100000e+001,4.018683e+001,3.810964e+001,8.131731e-001
5.278000e+001,4.000000e+001,4.003709e+001,3.802106e+001,-3.708622e-002
5.280000e+001,3.800000e+001,3.988950e+001,3.793286e+001,-1.889496e+000
5.282000e+001,3.900000e+001,3.974405e+001,3.784506e+001,-7.440543e-001
5.284000e+001,4.000000e+001,3.960076e+001,3.775766e+001,3.992421e-001
5.286000e+001,4.700000e+001,3.945960e+001,3.767069e+001,7.540398e+000
5.288000e+001,4.900000e+001,3.932058e+001,3.758416e+001,9.679418e+000
5.290000e+001,3.200000e+001,3.918369e+001,3.749807e+001,-7.183689e+000
5.292000e+001,3.000000e+001,3.904892e+001,3.741245e+001,-9.048917e+000
5.294000e+001,3.800000e+001,3.891626e+001,3.732729e+001,-9.162553e-001
5.296000e+001,5.100000e+001,3.878570e+001,3.724262e+001,1.221430e+001
5.298000e+001,4.400000e+001,3.865723e+001,3.715845e+001,5.342773e+000
5.300000e+001,4.000000e+001,3.853084e+001,3.707480e+001,1.469163e+000
5.302000e+001,4.200000e+001,3.840651e+001,3.699166e+001,3.593485e+000
5.304000e+001,4.800000e+001,3.828425e+001,3.690907e+001,9.715753e+000
5.306000e+001,4.400000e+001,3.816402e+001,3.682702e+001,5.835979e+000
5.308000e+001,3.800000e+001,3.804582e+001,3.674553e+001,-4.582277e-002
5.310000e+001,4.000000e+001,3.792964e+001,3.666462e+001,2.070362e+000
5.312000e+001,4.100000e+001,3.781545e+001,3.658430e+001,3.184547e+000
5.314000e+001,3.200000e+001,3.770325e+001,3.650458e+001,-5.703252e+000
5.316000e+001,4.300000e+001,3.759302e+001,3.642547e+001,5.406980e+000
5.318000e+001,4.200000e+001,3.748474e+001,3.634699e+001,4.515257e+000
5.320000e+001,3.400000e+001,3.737841e+001,3.626914e+001,-3.378406e+000
5.322000e+001,4.400000e+001,3.727399e+001,3.619195e+001,6.726007e+000
5.324000e+001,3.800000e+001,3.717149e+001,3.611542e+001,8.285119e-001
5.326000e+001,3.400000e+001,3.707088e+001,3.603957e+001,-3.070877e+000
5.328000e+001,3.600000e+001,3.697214e+001,3.596441e+001,-9.721449e-001
5.330000e+001,4.100000e+001,3.687528e+001,3.588995e+001,4.124724e+000
5.332000e+001,3.200000e+001,3.678026e+001,3.581620e+001,-4.780257e+000
5.334000e+001,3.900000e+001,3.668707e+001,3.574319e+001,2.312928e+000
5.336000e+001,4.000000e+001,3.659571e+001,3.567091e+001,3.404293e+000
5.338000e+001,4.000000e+001,3.650615e+001,3.559939e+001,3.493852e+000
5.340000e+001,5.000000e+001,3.641838e+001,3.552863e+001,1.358162e+001
5.342000e+001,2.900000e+001,3.633240e+001,3.545866e+001,-7.332395e+000
5.344000e+001,5.500000e+001,3.624818e+001,3.538947e+001,1.875182e+001
5.346000e+001,3.900000e+001,3.616571e+001,3.532109e+001,2.834290e+000
5.348000e+001,4.200000e+001,3.608499e+001,3.525352e+001,5.915013e+000
5.350000e+001,3.500000e+001,3.600600e+001,3.518679e+001,-1.005995e+000
5.352000e+001,3.500000e+001,3.592872e+001,3.512089e+001,-9.287235e-001
5.354000e+001,3.800000e+001,3.585316e+001,3.505586e+001,2.146838e+000
5.356000e+001,4.800000e+001,3.577930e+001,3.499169e+001,1.222070e+001
5.358000e+001,4.800000e+001,3.570713e+001,3.492840e+001,1.229287e+001
5.360000e+001,4.600000e+001,3.563664e+001,3.486600e+001,1.036336e+001
5.362000e+001,4.500000e+001,3.556783e+001,3.480451e+001,9.432172e+000
5.364000e+001,2.700000e+001,3.550068e+001,3.474394e+001,-8.500681e+000
5.366000e+001,3.800000e+001,3.543519e+001,3.468430e+001,2.564805e+000
5.368000e+001,4.000000e+001,3.537136e+001,3.462561e+001,4.628637e+000
5.370000e+001,3.100000e+001,3.530918e+001,3.456787e+001,-4.309180e+000
5.372000e+001,3.700000e+001,3.524864e+001,3.451110e+001,1.751359e+000
5.374000e+001,3.900000e+001,3.518974e+001,3.445532e+001,3.810257e+000
5.376000e+001,2.500000e+001,3.513248e+001,3.440053e+001,-1.013248e+001
5.378000e+001,3.100000e+001,3.507685e+001,3.434675e+001,-4.076854e+000
5.380000e+001,4.500000e+001,3.502286e+001,3.429398e+001,9.977141e+000
5.382000e+001,4.100000e+001,3.497050e+001,3.424226e+001,6.029504e+000
5.384000e+001,3.800000e+001,3.491976e+001,3.419158e+001,3.080237e+000
5.386000e+001,4.100000e+001,3.487066e+001,3.414195e+001,6.129339e+000
5.388000e+001,3.100000e+001,3.482319e+001,3.409340e+001,-3.823191e+000
5.390000e+001,2.600000e+001,3.477735e+001,3.404594e+001,-8.777354e+000
5.392000e+001,2.700000e+001,3.473315e+001,3.399957e+001,-7.733154e+000
5.394000e+001,4.100000e+001,3.469059e+001,3.395431e+001,6.309408e+000
5.396000e+001,4.500000e+001,3.464967e+001,3.391017e+001,1.035033e+001
5.398000e+001,2.600000e+001,3.461040e+001,3.386717e+001,-8.610403e+000
5.400000e+001,3.300000e+001,3.457279e+001,3.382532e+001,-1.572785e+000
5.402000e+001,3.200000e+001,3.453683e+001,3.378462e+001,-2.536827e+000
5.404000e+001,2.700000e+001,3.450253e+001,3.374511e+001,-7.502534e+000
5.406000e+001,3.600000e+001,3.446991e+001,3.370677e+001,1.530085e+000
5.408000e+001,3.300000e+001,3.443898e+001,3.366964e+001,-1.438978e+000
5.410000e+001,3.200000e+001,3.440973e+001,3.363372e+001,-2.409732e+000
5.412000e+001,2.900000e+001,3.438219e+001,3.359902e+001,-5.382186e+000
5.414000e+001,2.900000e+001,3.435635e+001,3.356556e+001,-5.356353e+000
5.416000e+001,3.300000e+001,3.433224e+001,3.353335e+001,-1.332242e+000
5.418000e+001,2.900000e+001,3.430987e+001,3.350240e+001,-5.309867e+000
5.420000e+001,4.300000e+001,3.428924e+001,3.347273e+001,8.710760e+000
5.422000e+001,3.300000e+001,3.427037e+001,3.344435e+001,-1.270374e+000
5.424000e+001,3.200000e+001,3.425329e+001,3.341727e+001,-2.253286e+000
5.426000e+001,2.700000e+001,3.423799e+001,3.339150e+001,-7.237989e+000
5.428000e+001,3.300000e+001,3.422450e+001,3.336706e+001,-1.224501e+000
5.430000e+001,3.600000e+001,3.421284e+001,3.334395e+001,1.787162e+000
5.432000e+001,3.900000e+001,3.420302e+001,3.332220e+001,4.796981e+000
5.434000e+001,3.400000e+001,3.419506e+001,3.330181e+001,-1.950611e-001
5.436000e+001,3.500000e+001,3.418899e+001,3.328280e+001,8.110145e-001
5.438000e+001,4.000000e+001,3.418481e+001,3.326519e+001,5.815188e+000
5.440000e+001,3.000000e+001,3.425892e+001,3.324897e+001,-4.258917e+000
5.442000e+001,2.900000e+001,3.425898e+001,3.323417e+001,-5.258978e+000
5.444000e+001,3.900000e+001,3.426101e+001,3.322080e+001,4.738988e+000
5.446000e+001,3.200000e+001,3.426504e+001,3.320886e+001,-2.265043e+000
5.448000e+001,3.100000e+001,3.427110e+001,3.319839e+001,-3.271097e+000
5.450000e+001,4.000000e+001,3.427920e+001,3.318937e+001,5.720799e+000
5.452000e+001,4.800000e+001,3.428938e+001,3.318184e+001,1.371062e+001
5.454000e+001,3.300000e+001,3.430167e+001,3.317580e+001,-1.301670e+000
5.456000e+001,3.300000e+001,3.431610e+001,3.317127e+001,-1.316095e+000
5.458000e+001,3.000000e+001,3.437069e+001,3.316825e+001,-4.370687e+000
5.460000e+001,3.200000e+001,3.438966e+001,3.316676e+001,-2.389663e+000
5.462000e+001,3.400000e+001,3.441088e+001,3.316681e+001,-4.108759e-001
5.464000e+001,3.500000e+001,3.443436e+001,3.316842e+001,5.656386e-001
5.466000e+001,2.100000e+001,3.446016e+001,3.317160e+001,-1.346016e+001
5.468000e+001,1.700000e+001,3.448830e+001,3.317636e+001,-1.748830e+001
5.470000e+001,3.200000e+001,3.451884e+001,3.318272e+001,-2.518835e+000
5.472000e+001,3.400000e+001,3.455180e+001,3.319068e+001,-5.518014e-001
5.474000e+001,4.000000e+001,3.458724e+001,3.320026e+001,5.412756e+000
5.476000e+001,3.500000e+001,3.462521e+001,3.321147e+001,3.747919e-001
5.478000e+001,3.500000e+001,3.466574e+001,3.322432e+001,3.342608e-001
5.480000e+001,4.000000e+001,3.470887e+001,3.323880e+001,5.291135e+000
5.482000e+001,2.800000e+001,3.475461e+001,3.325490e+001,-6.754613e+000
5.484000e+001,3.000000e+001,3.480301e+001,3.327261e+001,-4.803012e+000
5.486000e+001,4.100000e+001,3.485409e+001,3.329190e+001,6.145907e+000
5.488000e+001,3.400000e+001,3.490789e+001,3.331277e+001,-9.078907e-001
5.490000e+001,3.800000e+001,3.496444e+001,3.333521e+001,3.035556e+000
5.492000e+001,4.600000e+001,3.502379e+001,3.335919e+001,1.097621e+001
5.494000e+001,4.900000e+001,3.508598e+001,3.338470e+001,1.391402e+001
5.496000e+001,2.900000e+001,3.515106e+001,3.341174e+001,-6.151060e+000
5.498000e+001,4.100000e+001,3.521908e+001,3.344029e+001,5.780921e+000
5.500000e+001,2.200000e+001,3.529009e+001,3.347033e+001,-1.329009e+001
5.502000e+001,2.700000e+001,3.536417e+001,3.350185e+001,-8.364170e+000
5.504000e+001,4.100000e+001,3.544137e+001,3.353484e+001,5.558631e+000
5.506000e+001,3.400000e+001,3.552176e+001,3.356928e+001,-1.521765e+000
5.508000e+001,4.400000e+001,3.560543e+001,3.360515e+001,8.394566e+000
5.510000e+001,3.800000e+001,3.569246e+001,3.364246e+001,2.307540e+000
5.512000e+001,2.900000e+001,3.578293e+001,3.368117e+001,-6.782933e+000
5.514000e+001,3.500000e+001,3.587695e+001,3.372129e+001,-8.769518e-001
5.516000e+001,3.900000e+001,3.597462e+001,3.376279e+001,3.025379e+000
5.518000e+001,4.300000e+001,3.607605e+001,3.380566e+001,6.923946e+000
5.520000e+001,4.300000e+001,3.618137e+001,3.384988e+001,6.818625e+000
5.522000e+001,4.800000e+001,3.629072e+001,3.389545e+001,1.170928e+001
5.524000e+001,3.900000e+001,3.640423e+001,3.394235e+001,2.595775e+000
5.526000e+001,4.200000e+001,3.652206e+001,3.399056e+001,5.477945e+000
5.528000e+001,3.200000e+001,3.664438e+001,3.404008e+001,-4.644377e+000
5.530000e+001,3.600000e+001,3.677138e+001,3.409089e+001,-7.713752e-001
5.532000e+001,4.500000e+001,3.690325e+001,3.414297e+001,8.096752e+000
5.534000e+001,3.700000e+001,3.704021e+001,3.419631e+001,-4.021371e-002
5.536000e+001,3.100000e+001,3.718251e+001,3.425089e+001,-6.182507e+000
5.538000e+001,4.200000e+001,3.733038e+001,3.430672e+001,4.669616e+000
5.540000e+001,3.900000e+001,3.748412e+001,3.436376e+001,1.515875e+000
5.542000e+001,3.100000e+001,3.764403e+001,3.442200e+001,-6.644033e+000
5.544000e+001,3.300000e+001,3.781044e+001,3.448144e+001,-4.810441e+000
5.546000e+001,4.600000e+001,3.798371e+001,3.454206e+001,8.016288e+000
5.548000e+001,3.800000e+001,3.816424e+001,3.460385e+001,-1.642433e-001
5.550000e+001,4.200000e+001,3.835247e+001,3.466678e+001,3.647531e+000
5.552000e+001,3.000000e+001,3.854887e+001,3.473085e+001,-8.548866e+000
5.554000e+001,4.200000e+001,3.875396e+001,3.479605e+001,3.246042e+000
5.556000e+001,3.600000e+001,3.896832e+001,3.486236e+001,-2.968321e+000
5.558000e+001,4.100000e+001,3.919259e+001,3.492976e+001,1.807409e+000
5.560000e+001,3.000000e+001,3.942747e+001,3.499824e+001,-9.427468e+000
5.562000e+001,4.400000e+001,3.967373e+001,3.506780e+001,4.326274e+000
5.564000e+001,3.600000e+001,3.993222e+001,3.513841e+001,-3.932222e+000
5.566000e+001,4.400000e+001,4.020391e+001,3.521006e+001,3.796092e+000
5.568000e+001,3.900000e+001,4.048984e+001,3.528274e+001,-1.489841e+000
5.570000e+001,3.800000e+001,4.079120e+001,3.535643e+001,-2.791200e+000
5.572000e+001,3.600000e+001,4.110930e+001,3.543113e+001,-5.109299e+000
5.574000e+001,3.300000e+001,4.144561e+001,3.550681e+001,-8.445612e+000
5.576000e+001,3.400000e+001,4.180179e+001,3.558346e+001,-7.801787e+000
5.578000e+001,4.500000e+001,4.217968e+001,3.566108e+001,2.820317e+000
5.580000e+001,4.500000e+001,4.258139e+001,3.573964e+001,2.418610e+000
5.582000e+001,3.500000e+001,4.300928e+001,3.581913e+001,-8.009275e+000
5.584000e+001,4.500000e+001,4.346602e+001,3.589954e+001,1.533979e+000
5.586000e+001,4.100000e+001,4.395468e+001,3.598085e+001,-2.954677e+000
5.588000e+001,5.000000e+001,4.447872e+001,3.606306e+001,5.521277e+000
5.590000e+001,4.700000e+001,4.504214e+001,3.614614e+001,1.957857e+000
5.592000e+001,4.300000e+001,4.564951e+001,3.623008e+001,-2.649512e+000
5.594000e+001,3.800000e+001,4.630611e+001,3.631488e+001,-8.306107e+000
5.596000e+001,4.900000e+001,4.701803e+001,3.640051e+001,1.981966e+000
5.598000e+001,5.000000e+001,4.779239e+001,3.648696e+001,2.207607e+000
5.600000e+001,4.500000e+001,4.863747e+001,3.657423e+001,-3.637472e+000
5.602000e+001,4.600000e+001,4.956300e+001,3.666228e+001,-3.563002e+000
5.604000e+001,4.900000e+001,5.058047e+001,3.675112e+001,-1.580472e+000
5.606000e+001,5.800000e+001,5.170354e+001,3.684073e+001,6.296457e+000
5.608000e+001,4.800000e+001,5.294863e+001,3.693109e+001,-4.948626e+000
5.610000e+001,5.700000e+001,5.433568e+001,3.702219e+001,2.664322e+000
5.612000e+001,5.800000e+001,5.588940e+001,3.711401e+001,2.110597e+000
5.614000e+001,6.300000e+001,5.764107e+001,3.720655e+001,5.358927e+000
5.616000e+001,5.400000e+001,5.963133e+001,3.729979e+001,-5.631329e+000
5.618000e+001,7.600000e+001,6.191448e+001,3.739371e+001,1.408552e+001
5.620000e+001,7.400000e+001,6.456489e+001,3.748831e+001,9.435109e+000
5.622000e+001,7.300000e+001,6.768596e+001,3.758356e+001,5.314044e+000
5.624000e+001,7.100000e+001,7.142202e+001,3.767946e+001,-4.220218e-001
5.626000e+001,8.200000e+001,7.597267e+001,3.777598e+001,6.027331e+000
5.628000e+001,1.000000e+002,8.160776e+001,3.787313e+001,1.839224e+001
5.630000e+001,9.400000e+001,8.868002e+001,3.797087e+001,5.319979e+000
5.632000e+001,1.060000e+002,9.763063e+001,3.806921e+001,8.369368e+000
5.634000e+001,1.110000e+002,1.089822e+002,3.816812e+001,2.017752e+000
5.636000e+001,1.200000e+002,1.233145e+002,3.826759e+001,-3.314528e+000
5.638000e+001,1.410000e+002,1.412180e+002,3.836761e+001,-2.180389e-001
5.640000e+001,1.540000e+002,1.632221e+002,3.846817e+001,-9.222075e+000
5.642000e+001,1.950000e+002,1.896855e+002,3.856925e+001,5.314504e+000
5.644000e+001,2.310000e+002,2.206223e+002,3.867083e+001,1.037768e+001
5.646000e+001,2.600000e+002,2.554102e+002,3.877291e+001,4.589793e+000
5.648000e+001,2.680000e+002,2.923421e+002,3.887546e+001,-2.434215e+001
5.650000e+001,2.990000e+002,3.281448e+002,3.897848e+001,-2.914477e+001
5.652000e+001,3.740000e+002,3.580023e+002,3.908196e+001,1.599771e+001
5.654000e+001,3.710000e+002,3.769217e+002,3.918587e+001,-5.921699e+000
5.656000e+001,4.090000e+002,3.864452e+002,3.929021e+001,2.255485e+001
5.658000e+001,4.550000e+002,3.937958e+002,3.939496e+001,6.120417e+001
5.660000e+001,4.250000e+002,3.991923e+002,3.950010e+001,2.580774e+001
5.662000e+001,4.150000e+002,4.024652e+002,3.960563e+001,1.253476e+001
5.664000e+001,4.360000e+002,4.029308e+002,3.971153e+001,3.306920e+001
5.666000e+001,4.430000e+002,3.991616e+002,3.981779e+001,4.383836e+001
5.668000e+001,3.780000e+002,3.891461e+002,3.992439e+001,-1.114613e+001
5.670000e+001,3.400000e+002,3.712815e+002,4.003132e+001,-3.128149e+001
5.672000e+001,3.460000e+002,3.490710e+002,4.013856e+001,-3.070971e+000
5.674000e+001,3.230000e+002,3.251390e+002,4.024610e+001,-2.139032e+000
5.676000e+001,2.990000e+002,3.001418e+002,4.035394e+001,-1.141799e+000
5.678000e+001,2.980000e+002,2.747101e+002,4.046204e+001,2.328994e+001
5.680000e+001,2.330000e+002,2.494262e+002,4.057041e+001,-1.642624e+001
5.682000e+001,2.200000e+002,2.248062e+002,4.067902e+001,-4.806187e+000
5.684000e+001,2.230000e+002,2.012862e+002,4.078787e+001,2.171381e+001
5.686000e+001,1.630000e+002,1.792153e+002,4.089693e+001,-1.621535e+001
5.688000e+001,1.540000e+002,1.588530e+002,4.100620e+001,-4.852959e+000
5.690000e+001,1.280000e+002,1.403705e+002,4.111566e+001,-1.237055e+001
5.692000e+001,1.180000e+002,1.238577e+002,4.122530e+001,-5.857665e+000
5.694000e+001,9.800000e+001,1.093307e+002,4.133511e+001,-1.133074e+001
5.696000e+001,9.700000e+001,9.674401e+001,4.144506e+001,2.559924e-001
5.698000e+001,8.100000e+001,8.600165e+001,4.155515e+001,-5.001645e+000
5.700000e+001,7.800000e+001,7.697027e+001,4.166537e+001,1.029733e+000
5.702000e+001,8.600000e+001,6.949103e+001,4.177569e+001,1.650897e+001
5.704000e+001,7.200000e+001,6.339074e+001,4.188611e+001,8.609265e+000
5.706000e+001,7.000000e+001,5.849154e+001,4.199662e+001,1.150846e+001
5.708000e+001,6.900000e+001,5.461889e+001,4.210719e+001,1.438111e+001
5.710000e+001,5.900000e+001,5.160770e+001,4.221781e+001,7.392297e+000
5.712000e+001,5.300000e+001,4.930667e+001,4.232848e+001,3.693333e+000
5.714000e+001,5.400000e+001,4.758095e+001,4.243917e+001,6.419053e+000
5.716000e+001,5.600000e+001,4.631340e+001,4.254988e+001,9.686598e+000
5.718000e+001,6.000000e+001,4.540464e+001,4.266059e+001,1.459536e+001
5.720000e+001,3.800000e+001,4.477220e+001,4.277128e+001,-6.772198e+000
5.722000e+001,5.600000e+001,4.434908e+001,4.288195e+001,1.165092e+001
5.724000e+001,5.600000e+001,4.408196e+001,4.299257e+001,1.191804e+001
5.726000e+001,4.600000e+001,4.392922e+001,4.310314e+001,2.070778e+000
5.728000e+001,5.100000e+001,4.385901e+001,4.321364e+001,7.140987e+000
5.730000e+001,4.700000e+001,4.384739e+001,4.332406e+001,3.152612e+000
5.732000e+001,4.600000e+001,4.387669e+001,4.343438e+001,2.123314e+000
5.734000e+001,2.700000e+001,4.394629e+001,4.354460e+001,-1.694629e+001
5.736000e+001,4.400000e+001,4.402277e+001,4.365469e+001,-2.276513e-002
5.738000e+001,4.000000e+001,4.411186e+001,4.376464e+001,-4.111863e+000
